id,nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,region
1135,1,1,12,28,NA,11,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,690,1,32,89,1,0,10,6.536691666,100,663
1139,1,1,12,28,12,16,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,36,81,6,1,10,6.214608192,100,663
1141,0,1,13,33,3,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,36,118,1,1,14,6.620073318,196,663
1142,0,1,17,29,8,16,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,913,1,38,91,1,1,6,6.816735744,36,663
1144,0,1,15,24,8,16,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,19,NA,6,1,3,6.396929741,9,663
1145,0,1,16,24,12,12,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,29,113,6,1,2,6.357842445,4,663
1146,0,1,12,26,8,12,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,601,0,38,121,1,1,8,6.398594856,64,663
1147,0,1,12,31,6,12,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,36,102,1,1,13,6.357842445,169,663
1148,0,1,12,32,NA,6,346581,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,677,0,36,104,5,1,14,6.517671108,196,663
1150,0,1,18,27,9,10,405452,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,473,0,31,106,1,1,3,6.159095287,9,663
1152,0,1,14,24,8,12,720791,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,350,1,39,NA,1,1,4,5.857933044,16,663
1153,0,1,15,32,9,12,716702,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,620,1,45,108,1,1,11,6.429719448,121,663
1154,0,1,16,24,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,378,0,41,108,6,0,2,5.934894085,4,663
1155,0,1,16,25,16,13,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,243,0,51,121,6,1,3,5.493061543,9,663
1156,0,1,12,26,7,12,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,NA,87,4,0,8,6.620073318,64,663
1158,0,1,18,30,12,14,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,441,0,35,107,1,1,6,6.089045048,36,663
1159,0,1,14,29,12,14,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,688,0,43,112,6,1,9,6.533788681,81,663
1160,0,1,18,25,12,14,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,501,0,29,116,1,1,1,6.21660614,1,663
1161,0,1,12,29,12,12,520447,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,400,0,36,115,6,1,11,5.991464615,121,663
1162,0,1,12,26,12,12,398393,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,981,0,39,107,1,1,8,6.888572693,64,663
1163,1,1,14,30,12,12,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,649,0,36,117,1,1,10,6.475432873,100,664
1168,1,1,12,32,NA,NA,358351,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,625,0,36,110,1,1,14,6.43775177,196,664
1169,1,1,16,28,12,11,99110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,707,1,35,97,1,1,6,6.561030865,36,664
1172,1,1,12,29,11,12,538123,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1043,0,42,96,4,1,11,6.949856281,121,664
1173,1,1,12,27,8,8,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,761,0,45,NA,1,1,9,6.634633541,81,664
1177,1,1,13,25,14,12,360396,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,524,0,28,NA,1,1,6,6.261491776,36,664
1179,1,1,13,27,6,6,99110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,575,0,34,91,1,1,8,6.354370117,64,664
1180,1,1,14,26,NA,6,99110,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,865,0,31,97,6,1,6,6.762729645,36,664
1183,1,1,12,28,12,8,99110,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,713,0,38,90,1,1,10,6.569481373,100,664
1184,1,1,16,27,7,8,370732,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,673,0,NA,112,1,1,5,6.511745453,25,664
1185,1,1,12,25,7,8,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,662,0,27,97,1,1,7,6.495265484,49,664
1186,1,1,14,29,11,8,484311,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,543,0,45,120,1,1,9,6.297109127,81,664
1187,1,1,13,25,12,12,360396,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,525,1,40,109,6,1,6,6.26339817,36,664
1188,1,1,12,28,NA,8,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,640,0,36,NA,1,1,10,6.46146822,100,664
1189,1,1,12,26,NA,8,370732,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,297,0,26,NA,6,1,8,5.693732262,64,664
1191,1,1,8,33,NA,NA,141996,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,947,0,37,NA,5,0,19,6.853299141,361,664
1192,1,1,12,34,8,9,141996,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,500,0,40,99,1,1,16,6.214608192,256,664
1202,1,1,13,25,5,7,96681,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,620,0,43,NA,4,1,6,6.429719448,36,664
1203,1,1,12,25,NA,10,96681,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,277,0,31,NA,1,NA,7,5.624017715,49,664
1205,0,1,10,26,5,8,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,240,0,29,99,1,1,10,5.480638981,100,663
1206,0,1,10,25,5,8,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,240,0,34,NA,6,1,9,5.480638981,81,663
1207,0,1,12,33,NA,NA,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,32,85,1,1,15,6.135564804,225,663
1209,0,1,12,27,NA,11,99110,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,404,0,32,97,6,1,9,6.001414776,81,663
1210,0,1,12,25,NA,11,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,450,0,40,95,1,1,7,6.109247684,49,663
1213,0,1,12,24,3,2,395512,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,250,0,28,NA,6,1,6,5.52146101,36,663
1215,0,1,11,26,NA,9,450502,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,727,0,23,NA,4,1,9,6.588926315,81,663
1216,0,1,12,24,NA,9,439458,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,667,0,30,NA,1,1,6,6.502789974,36,663
1224,0,1,12,28,NA,6,117131,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,962,0,31,80,4,1,10,6.869014263,100,663
1228,0,1,14,27,NA,8,90623,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,44,126,6,1,7,6.620073318,49,663
1230,0,1,14,25,8,8,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,667,0,20,NA,6,1,5,6.502789974,25,663
1231,0,1,17,34,8,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,692,0,49,109,1,1,11,6.539586067,121,663
1233,0,1,12,25,6,12,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,465,0,21,NA,1,1,7,6.142037392,49,663
1235,0,1,12,30,NA,NA,150105,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,641,0,38,NA,5,1,12,6.463029385,144,663
1236,0,1,11,29,NA,11,150105,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,710,0,22,86,1,1,12,6.565265179,144,663
1238,0,1,13,25,NA,10,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,425,0,22,NA,6,1,6,6.052089214,36,663
1243,0,1,12,27,12,12,370732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,833,0,46,112,1,1,9,6.72503376,81,663
1244,0,1,12,26,12,12,370732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,308,1,41,98,1,1,8,5.730099678,64,663
1245,0,1,16,29,12,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,625,0,48,119,4,1,7,6.43775177,49,663
1246,0,1,16,32,13,16,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1442,0,26,NA,1,1,10,7.273786545,100,663
1248,0,1,16,25,12,12,400440,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,38,102,1,1,3,6.511745453,9,663
1250,0,1,17,28,14,14,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1346,0,46,NA,1,1,5,7.204892635,25,663
1251,0,1,17,33,12,10,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,400,0,41,128,4,1,10,5.991464615,100,663
1252,0,1,9,34,12,NA,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,518,0,38,82,1,1,19,6.249975204,361,663
1253,0,1,14,26,16,16,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,456,0,30,NA,1,1,6,6.12249279,36,663
1255,0,1,17,33,12,12,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,409,0,42,113,1,1,10,6.013715267,100,663
1256,0,1,18,34,5,9,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,559,0,45,105,6,1,10,6.326149464,100,663
1258,0,1,12,24,10,9,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,230,0,32,NA,1,1,6,5.438079357,36,663
1260,1,1,17,27,18,18,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1026,1,46,124,6,1,4,6.933423042,16,663
1262,1,1,12,27,13,13,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1082,0,48,NA,1,1,9,6.986566544,81,663
1263,1,1,14,24,13,13,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1202,0,39,94,1,1,4,7.091742039,16,663
1264,1,1,17,25,NA,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,329,0,40,117,1,1,2,5.796057701,4,663
1266,1,1,18,27,14,14,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,39,116,6,1,3,6.175867081,9,663
1267,1,1,18,24,14,NA,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,673,0,33,NA,6,NA,0,6.511745453,0,663
1268,1,1,17,31,12,12,538123,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1683,0,41,NA,6,1,8,7.428333282,64,663
1269,1,1,16,34,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1282,0,40,112,1,1,12,7.156176567,144,663
1272,1,1,12,24,12,14,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,23,NA,6,1,6,6.357842445,36,663
1273,1,1,18,27,9,9,411924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,444,0,31,105,6,1,3,6.095824718,9,663
1275,1,1,16,28,NA,9,99110,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,481,0,34,87,6,1,6,6.175867081,36,663
1277,1,1,12,24,16,12,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,467,0,NA,108,6,1,6,6.146329403,36,663
1279,1,1,6,31,3,3,614067,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,668,0,40,NA,1,0,19,6.504288197,361,663
1283,1,1,15,27,12,12,411924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,286,0,36,89,1,1,6,5.655992031,36,663
1284,1,1,18,33,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,NA,119,1,1,9,6.357842445,81,663
1285,1,1,14,29,12,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,721,0,34,97,1,1,9,6.580639362,81,663
1286,1,1,12,25,6,8,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,462,0,28,89,1,1,7,6.135564804,49,663
1287,1,1,15,25,12,10,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,28,NA,1,0,4,6.620073318,16,663
1288,1,1,12,24,6,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,200,0,39,131,6,1,6,5.298317432,36,663
1293,1,1,12,27,12,10,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,650,0,26,NA,1,1,9,6.47697258,81,663
1295,1,1,18,28,12,11,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,481,0,30,NA,6,1,4,6.175867081,16,663
1298,1,1,11,24,9,NA,360396,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,38,NA,1,0,7,6.396929741,49,663
1305,1,1,16,28,16,16,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,769,0,35,85,1,1,6,6.645091057,36,663
1306,1,1,17,27,16,16,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,775,1,26,132,1,1,4,6.652863026,16,663
1307,1,1,16,24,16,16,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,641,0,28,114,1,1,2,6.463029385,4,663
1310,1,1,14,33,14,10,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1055,0,35,98,1,1,13,6.961296082,169,663
1311,1,1,16,31,14,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,676,0,44,110,6,1,9,6.516192913,81,663
1312,1,1,12,28,NA,NA,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,691,0,41,124,6,1,10,6.53813982,100,663
1313,1,1,17,30,14,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,1,41,118,1,1,7,6.869014263,49,663
1314,1,1,13,28,14,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,400,0,32,90,5,1,9,5.991464615,81,663
1315,1,1,16,27,14,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,38,108,1,1,5,6.511745453,25,663
1323,1,1,18,34,10,11,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1442,0,42,112,1,1,10,7.273786545,100,663
1334,1,1,18,32,16,10,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,529,0,38,100,1,1,8,6.270988464,64,663
1336,1,1,14,27,9,11,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,700,0,21,84,1,1,7,6.551080227,49,663
1337,1,1,8,34,NA,4,141996,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,675,0,36,NA,1,0,20,6.514712811,400,663
1338,1,1,18,25,8,10,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,494,0,34,97,1,1,1,6.202535629,1,663
1340,1,1,12,24,12,8,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,26,113,1,1,6,6.214608192,36,663
1349,1,1,16,24,NA,NA,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,450,0,27,NA,6,0,2,6.109247684,4,663
1350,1,1,13,25,NA,8,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,601,0,27,NA,6,1,6,6.398594856,36,663
1353,1,1,13,28,9,12,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,717,1,37,105,6,1,9,6.575075626,81,663
1354,1,1,12,29,9,10,150105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,575,0,28,88,5,1,11,6.354370117,121,663
1355,1,1,12,25,9,10,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,350,0,33,74,1,1,7,5.857933044,49,663
1356,1,1,12,24,9,10,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,350,0,31,NA,6,0,6,5.857933044,36,663
1358,0,1,16,29,12,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,643,0,46,115,1,1,7,6.466144562,49,663
1359,0,1,15,24,10,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,675,0,30,NA,1,1,3,6.514712811,9,663
1360,0,1,15,28,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,679,0,34,91,1,1,7,6.5206213,49,663
1361,0,1,12,27,12,9,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,534,0,34,103,4,1,9,6.280395985,81,663
1362,0,1,16,31,12,10,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,524,0,46,102,1,1,9,6.261491776,81,663
1363,0,1,16,28,10,10,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,667,0,38,98,6,1,6,6.502789974,36,663
1364,0,1,14,26,12,NA,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,370,0,35,NA,1,1,6,5.91350317,36,663
1365,0,1,15,26,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,658,0,47,NA,6,1,5,6.489204884,25,663
1371,0,1,12,34,NA,NA,141996,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,700,0,39,NA,NA,0,16,6.551080227,256,663
1374,0,1,18,27,9,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,311,0,33,82,6,1,3,5.739792824,9,663
1375,0,1,9,33,NA,9,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,841,0,44,NA,1,1,18,6.734591484,324,663
1377,0,1,14,31,10,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,660,0,47,112,1,1,11,6.492239952,121,663
1379,0,1,16,31,8,9,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,692,0,41,108,1,1,9,6.539586067,81,663
1382,0,1,15,28,NA,7,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,577,0,37,90,1,1,7,6.357842445,49,663
1389,0,1,17,26,9,12,370732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,705,0,32,NA,6,1,3,6.558197975,9,663
1391,0,1,16,27,5,8,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,292,0,38,111,1,1,5,5.676753998,25,663
1392,0,1,13,26,8,11,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,750,0,24,96,1,1,7,6.620073318,49,663
1395,0,1,16,34,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1442,0,48,NA,1,0,12,7.273786545,144,663
1396,0,1,16,33,16,16,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1202,0,48,127,1,1,11,7.091742039,121,663
1397,0,1,15,33,NA,8,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1603,0,47,97,1,1,12,7.379631996,144,663
1399,0,1,14,32,NA,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,769,0,50,120,4,1,12,6.645091057,144,663
1407,0,1,16,31,14,16,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,513,0,41,101,6,1,9,6.24027586,81,663
1408,0,1,12,31,NA,8,484311,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,805,0,38,100,1,0,13,6.690842152,169,663
1409,0,1,17,34,8,8,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,962,1,44,99,1,1,11,6.869014263,121,663
1411,0,1,12,25,16,16,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,675,0,NA,104,1,1,7,6.514712811,49,663
1413,0,1,13,24,8,8,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,398,0,NA,116,1,1,5,5.986452103,25,663
1416,0,1,14,33,12,12,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,855,0,40,120,1,1,13,6.751101494,169,663
1421,0,1,11,25,NA,9,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,693,0,27,95,1,0,8,6.54102993,64,663
1422,0,1,11,24,8,9,114259,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,641,0,27,NA,5,0,7,6.463029385,49,663
1423,0,1,13,27,10,8,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,345,0,34,99,1,0,8,5.843544483,64,663
1424,0,1,12,27,NA,NA,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,561,0,24,68,5,1,9,6.329720974,81,663
1425,0,1,12,24,9,11,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,684,0,21,NA,1,1,6,6.527957916,36,663
1428,0,1,16,29,16,16,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,469,0,49,122,1,1,7,6.150602818,49,663
1430,0,1,16,26,12,12,370732,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,300,0,37,106,6,1,4,5.703782558,16,663
1431,0,1,18,25,12,9,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,673,0,37,101,1,1,1,6.511745453,1,663
1432,0,1,16,24,12,9,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,385,0,29,NA,6,1,2,5.953243256,4,663
1436,0,1,16,33,8,6,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,808,0,45,104,1,1,11,6.694561958,121,663
1438,0,1,17,24,12,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,548,1,40,NA,6,1,1,6.306275368,1,663
1439,0,1,16,26,12,12,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,500,0,38,NA,6,1,4,6.214608192,16,663
1440,0,1,13,29,11,12,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,727,1,38,99,1,1,10,6.588926315,100,663
1441,0,1,16,28,11,12,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,524,0,29,NA,1,1,6,6.261491776,36,663
1445,0,1,15,24,2,8,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,450,0,36,NA,6,1,3,6.109247684,9,663
1448,0,1,12,28,6,8,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,755,0,34,NA,1,0,10,6.626717567,100,663
1449,0,1,12,24,11,NA,96681,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,640,0,37,NA,1,0,6,6.46146822,36,663
1454,0,1,12,24,10,12,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,313,0,30,NA,1,1,6,5.746203423,36,663
1458,0,1,12,29,12,12,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1425,0,37,101,1,0,11,7.261927128,121,663
1459,0,1,12,28,11,5,411924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,761,0,23,110,6,1,10,6.634633541,100,663
1460,0,1,12,26,11,5,411924,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,35,94,1,1,8,6.396929741,64,663
1461,0,1,16,32,12,15,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1111,0,42,111,1,1,10,7.013015747,100,663
1462,0,1,16,33,13,17,398168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,763,0,50,120,1,1,11,6.637258053,121,663
1463,0,1,12,32,8,8,358351,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,650,0,45,108,1,1,14,6.47697258,196,663
1464,0,1,14,27,16,16,370732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1155,0,39,111,1,1,7,7.051855564,49,663
1465,0,1,12,24,9,12,360396,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,600,0,25,NA,1,1,6,6.396929741,36,663
1467,0,1,12,29,11,11,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,555,0,31,103,1,0,11,6.318968296,121,663
1468,0,1,11,28,11,11,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,543,1,25,NA,1,0,11,6.297109127,121,663
1469,0,1,11,25,11,11,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,550,1,31,NA,1,0,8,6.309918404,64,663
1470,0,1,11,31,NA,NA,520447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,800,0,39,97,1,0,14,6.684611797,196,663
1472,0,1,11,26,10,11,358554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1000,0,26,97,1,0,9,6.907755375,81,663
1474,0,1,12,31,13,11,468402,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,864,0,36,106,1,0,13,6.761572838,169,663
1475,0,1,13,32,NA,6,346581,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,613,0,43,109,1,1,13,6.418365002,169,663
1476,0,1,16,24,12,12,348558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,519,0,27,NA,1,1,2,6.251904011,4,663
1480,0,1,13,30,NA,NA,150105,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,707,0,45,96,1,1,11,6.561030865,121,663
1485,0,1,13,26,10,10,99110,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,818,1,26,79,1,1,7,6.70686245,49,663
1486,0,1,10,25,10,12,96681,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,300,0,31,62,6,1,9,5.703782558,81,663
1490,1,1,16,30,9,9,484311,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,702,1,47,110,1,1,8,6.55393362,64,663
1491,1,1,16,34,NA,12,358351,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1322,0,47,117,1,1,12,7.186901093,144,663
1492,1,1,12,27,NA,12,99110,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,380,1,25,72,1,0,9,5.940171242,81,663
1495,1,1,11,26,NA,NA,99110,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,400,0,30,83,6,1,9,5.991464615,81,663
1496,1,1,11,25,NA,NA,96681,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,498,0,22,99,1,1,8,6.210599899,64,663
1497,1,1,10,33,NA,11,167813,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,663,0,18,72,1,1,17,6.49677515,289,663
